STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/21/2020,3.36,,,,0.13,,0,0,66,78,57,,310,290,,,12.1,17,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/22/2020,3.36,,,,0,,0,0,67,80,55,,180,180,,,10.1,13,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/23/2020,4.03,,,,0,,0,0,67,79,56,,170,180,,,14.1,17,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/24/2020,3.36,,,,0.06,,0,0,69,81,62,,190,180,,,8.9,10.1,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/25/2020,7.61,,,,0.16,,0,0,70,82,62,,310,320,,,28,36,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/26/2020,11.63,,,,0,,0,0,62,68,51,,320,310,,,23.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/27/2020,6.49,,,,0,,0,0,58,68,48,,270,300,,,19.9,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/28/2020,6.49,,,,0,,0,0,61,76,44,,320,320,,,21,25.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/29/2020,4.25,,,,0.81,,0,0,58,63,50,,80,80,,,15,18.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/30/2020,9.4,,,,0.01,,0,0,59,68,52,,300,290,,,25.9,38,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/31/2020,,,,,0,,0,0,,71,48,,,,,,,,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/1/2020,,,,,0,,0,0,,71,47,,,,,,,,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/2/2020,,,,,0.01,,0,0,,73,50,,,,,,,,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/3/2020,,,,,0.03,,0,0,,78,62,,,,,,,,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/4/2020,6.49,,,,0,,0,0,70,81,52,,280,310,,,14.1,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/5/2020,5.82,,,,0,,0,0,62,73,50,,300,300,,,14.1,19,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/6/2020,2.91,,,,0,,0,0,60,75,46,,190,190,,,13,15,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/7/2020,12.08,,,,0,,0,0,62,75,48,,190,180,,,25.9,38.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/8/2020,8.28,,,,0,,0,0,69,81,62,,190,190,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/9/2020,6.71,,,,0,,0,0,68,78,61,,180,180,,,16.1,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/10/2020,8.28,,,,0,,0,0,69,83,61,,330,320,,,21,23.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/11/2020,9.62,,,,0,,0,0,60,67,44,,360,360,,,21.9,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/12/2020,3.58,,,,0,,0,0,54,70,37,,190,200,,,15,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/13/2020,11.41,,,,0.01,,0,0,57,69,44,,180,180,,,25.1,32,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/14/2020,10.74,,,,0,,0,0,63,71,45,,330,330,,,28,33.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/15/2020,4.25,,,,0,,0,0,49,62,39,,330,340,,,13,16.1,,,,,,,,
